customer_id,date_of_birth,region_id
C03389,2004-06-15,15
C03390,1966-06-29,12
C03391,1989-08-20,12
C03392,1951-12-28,12
C03393,1953-10-26,7
C03394,1989-05-18,13
C03395,1948-05-02,2
C03396,1956-09-23,19
C03397,1953-06-08,12
C03398,1951-01-01,19
C03399,1996-09-19,19
C03400,1975-03-01,13
C03401,2004-07-25,12
C03402,1995-06-15,12
C03403,1956-11-01,14
C03404,1990-09-08,20
C03405,1966-10-13,11
C03406,1955-05-26,17
C03407,1955-02-10,15
C03408,1957-12-01,13
C03409,2000-10-02,18
C03410,2002-02-13,12
C03411,1988-12-12,12
C03412,1997-05-02,5
C03413,2003-08-10,21
C03414,1989-12-29,21
C03415,1965-02-23,19
C03416,1977-05-12,18
C03417,1985-02-13,21
C03418,1963-07-25,21
C03419,1997-12-30,11
C03420,2002-06-09,19
C03421,1963-03-04,12
C03422,1962-04-24,4
C03423,1968-06-02,19
C03424,2002-02-10,19
C03425,1948-10-10,4
C03426,1977-04-11,4
C03427,1974-05-23,12
C03428,1967-10-29,12
C03429,1957-09-20,19
C03430,1974-11-14,16
C03431,1977-04-20,19
C03432,1955-12-25,8
C03433,1966-04-23,19
C03434,1986-07-10,12
C03435,1962-08-21,10
C03436,1986-09-28,1
C03437,1996-12-26,17
C03438,1973-02-17,1
C03439,1948-09-29,17
C03440,1954-01-29,21
C03441,1988-05-22,19
C03442,1974-10-10,16
C03443,1994-07-31,19
C03444,1949-12-26,19
C03445,1953-04-18,12
C03446,1967-01-21,11
C03447,1959-05-10,2
C03448,1968-01-15,14
C03449,1972-01-23,15
C03450,2004-10-25,19
C03451,1977-03-01,12
C03452,1962-10-19,13
C03453,1969-08-12,3
C03454,1989-10-15,12
C03455,1956-08-16,4
C03456,1995-06-27,19
C03457,1977-06-23,7
C03458,1971-01-03,13
C03459,1969-07-31,19
C03460,1968-12-25,3
C03461,1987-10-30,12
C03462,1992-02-22,1
C03463,1965-10-27,2
C03464,1977-01-20,12
C03465,2000-09-22,7
C03466,1966-07-22,16
C03467,1972-12-18,12
C03468,1970-10-26,4
C03469,1954-04-15,7
C03470,1994-09-06,12
C03471,2003-11-10,12
C03472,1963-02-25,12
C03473,1974-08-05,12
C03474,1969-04-11,12
C03475,1951-12-19,21
C03476,1957-03-20,12
C03477,1959-08-24,19
C03478,1977-08-14,20
C03479,1972-12-17,2
C03480,1988-08-31,11
C03481,1996-05-12,6
C03482,1979-03-11,12
C03483,1989-01-08,12
C03484,1956-11-30,13
C03485,1974-01-18,15
C03486,1974-03-13,2
C03487,1988-12-30,19
C03488,2001-11-30,9
C03489,2004-07-31,19
C03490,1983-11-28,12
C03491,1999-04-19,11
C03492,1971-10-18,11
C03493,1947-08-30,12
C03494,1949-03-25,12
C03495,1962-05-28,19
C03496,2000-03-28,11
C03497,1951-11-04,21
C03498,1959-11-10,1
C03499,1992-10-21,16
C03500,1965-05-16,9
C03501,1986-07-05,12
C03502,1955-07-06,11
C03503,1954-07-24,19
C03504,2003-04-19,12
C03505,1960-10-07,21
C03506,1974-05-16,9
C03507,1959-08-06,11
C03508,1979-05-30,21
C03509,1956-03-29,19
C03510,2003-02-27,6
C03511,1988-01-31,4
C03512,2003-03-13,19
C03513,1952-06-04,11
C03514,1953-05-12,20
C03515,1954-02-03,18
C03516,1959-05-23,20
C03517,2001-04-29,12
C03518,1990-09-28,12
C03519,2006-02-13,10
C03520,1998-05-03,16
C03521,1995-10-17,11
C03522,1978-09-02,10
C03523,1988-11-20,19
C03524,1994-02-26,11
C03525,1994-06-02,9
C03526,1996-03-16,5
C03527,1952-09-13,11
C03528,1962-04-07,10
C03529,1961-06-21,11
C03530,1983-11-07,18
C03531,1986-02-14,20
C03532,1961-06-05,12
C03533,1988-02-04,12
C03534,1987-09-04,19
C03535,1995-08-13,14
C03536,1993-09-15,19
C03537,1993-02-12,12
C03538,1986-03-27,9
C03539,1961-10-23,12
C03540,2006-07-01,13
C03541,1998-08-05,12
C03542,1953-11-09,16
C03543,1999-03-01,9
C03544,1988-04-19,4
C03545,1951-11-23,16
C03546,1998-07-30,4
C03547,1996-09-02,11
C03548,1973-02-08,19
C03549,1986-07-09,12
C03550,1980-11-12,12
C03551,1957-08-10,2
C03552,1992-11-29,12
C03553,1976-12-28,16
C03554,1976-02-20,19
C03555,1999-08-30,8
C03556,1964-07-21,12
C03557,1982-03-30,19
C03558,1978-06-23,11
C03559,1997-11-14,19
C03560,1977-06-26,8
C03561,1982-04-26,12
C03562,1947-05-28,21
C03563,2005-10-12,21
C03564,1983-12-14,12
C03565,1975-01-17,12
C03566,1967-03-20,21
C03567,1973-01-17,19
C03568,1963-06-29,19
C03569,1962-03-08,14
C03570,1952-01-23,5
C03571,1990-05-10,19
C03572,1978-06-02,11
C03573,1954-03-12,11
C03574,1949-05-12,7
C03575,1948-05-08,12
C03576,1991-02-04,9
C03577,1997-08-15,21
C03578,1974-02-07,5
C03579,1970-03-21,18
C03580,1980-08-14,7
C03581,1973-11-09,19
C03582,1951-11-25,20
C03583,1983-04-11,12
C03584,1954-11-20,4
C03585,1983-10-22,12
C03586,1987-04-23,4
C03587,1981-02-26,12
C03588,1967-11-27,21
C03589,1999-09-24,5
C03590,1998-11-22,4
C03591,1950-07-08,14
C03592,1999-05-25,19
C03593,1973-08-06,19
C03594,1971-12-03,12
C03595,1978-06-18,11
C03596,1969-10-09,11
C03597,1999-02-11,21
C03598,1978-09-16,15
C03599,1984-09-14,17
C03600,1964-03-12,19
C03601,1996-06-20,16
C03602,1978-08-30,12
C03603,1996-02-21,12
C03604,1991-05-26,4
C03605,1992-01-18,4
C03606,1994-04-17,12
C03607,1960-11-30,7
C03608,1987-07-21,18
C03609,1960-02-22,12
C03610,1946-12-07,14
C03611,1975-09-11,19
C03612,1992-12-06,10
C03613,1987-05-13,15
C03614,1957-10-29,19
C03615,1990-08-15,21
C03616,1999-01-04,19
C03617,1976-09-02,12
C03618,1954-02-18,10
C03619,1948-02-02,11
C03620,1993-10-03,19
C03621,1967-02-20,2
C03622,1996-09-11,12
C03623,1991-12-26,16
C03624,1947-11-26,7
C03625,1999-05-27,21
C03626,1985-01-27,12
C03627,2002-01-25,18
C03628,1956-02-22,2
C03629,1971-08-02,12
C03630,1968-06-11,12
C03631,1966-01-08,17
C03632,1996-06-18,12
C03633,1978-12-02,19
C03634,1985-12-14,19
C03635,1992-08-08,2
C03636,1975-11-23,11
C03637,1950-07-07,1
C03638,2006-06-30,16
C03639,1983-02-05,12
C03640,2000-07-04,14
C03641,1998-02-19,12
C03642,1953-04-23,16
C03643,1978-05-05,19
C03644,1974-01-27,12
C03645,1962-08-26,19
C03646,1998-09-17,8
C03647,1979-07-28,16
C03648,1983-08-26,13
C03649,1972-03-15,19
C03650,1954-02-06,19
C03651,1971-03-28,12
C03652,1982-08-15,2
C03653,1948-02-18,12
C03654,1999-10-22,19
C03655,2004-01-25,19
C03656,2000-02-09,19
C03657,1989-03-14,12
C03658,1973-10-09,16
C03659,1976-02-16,14
C03660,1946-12-07,19
C03661,1974-11-18,15
C03662,1972-01-07,6
C03663,2002-02-20,5
C03664,2004-10-10,14
C03665,1975-10-15,18
C03666,1991-06-12,12
C03667,1951-06-17,12
C03668,1999-07-21,4
C03669,2001-11-24,11
C03670,1991-08-06,12
C03671,1992-07-01,5
C03672,2003-03-25,12
C03673,1962-10-24,12
C03674,1993-02-15,12
C03675,1976-11-02,19
C03676,1987-10-09,19
C03677,1993-08-23,5
C03678,1983-07-15,12
C03679,1947-03-05,19
C03680,1989-05-03,8
C03681,1967-01-31,11
C03682,1999-02-22,4
C03683,1961-12-06,11
C03684,1999-12-10,19
C03685,1971-02-02,16
C03686,1972-06-16,11
C03687,1960-04-13,11
C03688,1983-11-03,5
C03689,2004-02-27,14
C03690,2004-01-08,19
C03691,1955-04-05,19
C03692,1975-07-19,12
C03693,1969-12-04,12
C03694,1993-08-31,10
C03695,1988-12-08,5
C03696,2005-06-08,12
C03697,1950-08-28,13
C03698,1969-06-09,19
C03699,1960-09-05,12
C03700,1983-12-26,12
C03701,1977-02-19,15
C03702,1969-04-19,19
C03703,1987-03-19,21
C03704,1951-02-18,12
C03705,1951-03-18,11
C03706,1953-12-21,13
C03707,1965-07-31,9
C03708,1985-11-22,13
C03709,1990-12-14,12
C03710,1952-07-08,9
C03711,2006-05-26,16
C03712,1970-11-24,14
C03713,1961-09-25,21
C03714,1973-11-12,21
C03715,1954-06-06,11
C03716,1984-11-01,18
C03717,1986-07-26,8
C03718,2003-04-26,20
C03719,1991-03-07,12
C03720,1983-08-22,4
C03721,1990-11-12,12
C03722,1958-03-13,12
C03723,1959-06-08,12
C03724,1994-10-17,12
C03725,1987-03-13,11
C03726,1957-03-13,11
C03727,2003-08-14,19
C03728,2001-05-21,12
C03729,1997-07-16,11
C03730,1978-08-04,21
C03731,1992-03-21,19
C03732,1948-10-24,12
C03733,1983-09-11,12
C03734,1980-05-08,3
C03735,1994-01-14,20
C03736,1981-03-02,19
C03737,1967-09-15,12
C03738,1969-03-25,12
C03739,1967-05-05,12
C03740,1977-03-28,8
C03741,1957-08-31,5
C03742,1950-03-08,12
C03743,1968-06-23,9
C03744,2003-11-01,5
C03745,2003-04-05,9
C03746,1997-11-12,12
C03747,1971-08-01,11
C03748,1985-03-31,21
C03749,1991-01-23,2
C03750,1947-01-02,19
C03751,1960-04-08,12
C03752,1950-10-10,12
C03753,1984-12-22,7
C03754,1970-10-08,8
C03755,1989-01-30,17
C03756,1995-11-18,21
C03757,1995-09-11,2
C03758,1986-04-08,11
C03759,1990-02-05,2
C03760,1960-02-09,19
C03761,1995-10-13,19
C03762,1962-01-13,11
C03763,1977-03-21,18
C03764,1985-04-23,14
C03765,1975-08-04,4
C03766,1987-03-08,19
C03767,1974-08-11,1
C03768,1982-09-01,10
C03769,1996-04-09,2
C03770,1997-06-28,19
C03771,1977-09-13,13
C03772,1955-05-25,16
C03773,1987-11-26,19
C03774,1967-05-21,5
C03775,1967-05-19,17
C03776,1961-03-04,12
C03777,1947-05-16,12
C03778,1981-03-25,11
C03779,1969-02-26,12
C03780,1947-06-19,19
C03781,1989-05-26,14
C03782,1989-12-19,12
C03783,2002-12-27,8
C03784,1959-09-15,11
C03785,1955-10-03,12
C03786,2000-10-27,12
C03787,1976-03-23,8
C03788,1977-03-07,19
C03789,1995-11-10,2
C03790,1956-10-12,12
C03791,1995-08-16,11
C03792,2006-03-02,14
C03793,1979-05-02,7
C03794,1965-12-12,17
C03795,2006-05-04,7
C03796,1965-05-29,7
C03797,1977-12-08,12
C03798,1998-10-29,16
C03799,1992-08-29,11
C03800,1973-02-25,11
C03801,1990-11-15,11
C03802,1954-06-22,14
C03803,1960-11-17,20
C03804,1949-05-15,12
C03805,1997-09-02,19
C03806,1952-07-29,5
C03807,1983-11-14,12
C03808,1985-09-18,12
C03809,2003-10-14,19
C03810,2002-03-17,21
C03811,1966-04-19,14
C03812,1975-10-03,12
C03813,1995-10-23,19
C03814,1977-07-15,2
C03815,1993-09-14,20
C03816,1980-06-09,11
C03817,1985-06-19,11
C03818,1947-05-08,14
C03819,1958-06-11,12
C03820,1980-12-04,20
C03821,1986-09-12,15
C03822,1988-11-24,19
C03823,1958-02-27,11
C03824,1985-01-13,2
C03825,1997-02-26,17
C03826,1997-11-09,21
C03827,1981-08-15,12
C03828,1976-08-10,11
C03829,1950-12-10,12
C03830,1992-01-15,2
C03831,1986-04-21,21
C03832,1955-01-17,11
C03833,1961-09-10,5
C03834,1987-12-31,11
C03835,1972-10-20,12
C03836,1982-07-25,10
C03837,1955-09-19,12
C03838,2000-03-28,19
C03839,1958-07-13,15
C03840,1966-09-01,12
C03841,1977-10-01,17
C03842,2005-06-06,11
C03843,1975-05-07,19
C03844,1988-12-11,19
C03845,1996-08-01,11
C03846,1968-08-27,12
C03847,1959-02-26,19
C03848,1979-06-03,5
C03849,1970-04-29,12
C03850,2004-04-01,19
C03851,1989-07-21,19
C03852,1992-03-13,11
C03853,1980-12-08,12
C03854,1947-04-26,7
C03855,1969-08-21,12
C03856,2006-03-21,11
C03857,1988-04-10,4
C03858,1979-06-29,12
C03859,1984-04-09,14
C03860,1961-04-21,15
C03861,1957-03-24,12
C03862,1981-06-27,12
C03863,1984-09-19,5
C03864,1997-07-10,15
C03865,1999-09-17,19
C03866,1991-02-03,15
C03867,1985-01-27,7
C03868,1971-07-02,2
C03869,1969-02-13,12
C03870,2004-02-04,21
C03871,1986-05-18,21
C03872,1996-08-09,12
C03873,1995-04-18,21
C03874,1950-12-23,5
C03875,2004-01-27,11
C03876,1991-06-18,21
C03877,1995-07-28,19
C03878,1960-04-23,19
C03879,1976-06-19,13
C03880,1994-08-13,21
C03881,1977-09-04,13
C03882,1962-07-26,12
C03883,1959-07-27,19
C03884,1993-09-14,12
C03885,1954-06-10,12
C03886,1957-09-11,12
C03887,1954-06-18,20
C03888,1967-04-08,12
C03889,1966-10-20,19
C03890,1988-09-23,12
C03891,1964-11-16,15
C03892,1972-10-01,4
C03893,1963-08-30,11
C03894,1990-10-06,15
C03895,1971-01-29,19
C03896,1952-08-15,15
C03897,1997-07-13,19
C03898,1960-10-25,12
C03899,1978-02-22,11
C03900,1950-04-07,16
C03901,1991-06-11,21
C03902,1990-07-20,16
C03903,1960-09-09,5
C03904,1997-09-14,11
C03905,1953-10-01,19
C03906,1980-04-13,20
C03907,1973-05-10,9
C03908,1983-05-15,12
C03909,1980-05-11,19
C03910,1990-12-26,16
C03911,2005-06-13,19
C03912,1981-12-21,12
C03913,2005-09-17,14
C03914,1947-02-12,4
C03915,1960-08-11,12
C03916,1984-08-28,11
C03917,1969-07-24,12
C03918,1991-01-27,13
C03919,1970-11-09,21
C03920,1952-06-22,12
C03921,1960-07-22,15
C03922,1984-11-07,21
C03923,1966-07-28,21
C03924,1989-12-30,11
C03925,1958-02-03,4
C03926,2004-10-06,19
C03927,1980-11-25,12
C03928,1969-04-28,12
C03929,1968-04-03,11
C03930,1992-03-04,2
C03931,1957-06-22,21
C03932,1997-03-12,14
C03933,1975-06-06,19
C03934,1992-05-16,5
C03935,1983-12-20,11
C03936,1972-10-17,12
C03937,1984-11-25,12
C03938,1997-02-04,13
C03939,1993-04-20,12
C03940,1983-09-18,16
C03941,1962-04-18,12
C03942,1952-10-13,19
C03943,1992-03-02,11
C03944,1984-03-15,21
C03945,1995-10-10,2
C03946,2002-09-13,19
C03947,1963-01-22,10
C03948,1972-10-21,12
C03949,1992-09-08,12
C03950,1992-05-21,12
C03951,2006-01-31,14
C03952,1948-06-16,8
C03953,1951-10-01,2
C03954,1999-09-02,13
C03955,1999-01-09,17
C03956,1951-02-05,11
C03957,1955-11-01,19
C03958,1986-09-04,14
C03959,2002-04-13,12
C03960,2002-01-22,2
C03961,1976-05-23,12
C03962,1987-03-18,19
C03963,2002-08-28,5
C03964,1979-10-18,18
C03965,2003-05-21,19
C03966,1968-03-14,13
C03967,1989-04-02,11
C03968,2002-10-04,12
C03969,1977-11-09,11
C03970,1983-10-27,12
C03971,1961-08-30,1
C03972,1973-02-11,12
C03973,1985-07-10,16
C03974,1969-12-08,11
C03975,1985-09-12,4
C03976,1954-01-04,12
C03977,1987-04-10,19
C03978,1976-05-08,21
C03979,2003-02-21,1
C03980,1982-08-10,2
C03981,1954-07-23,10
C03982,1948-09-11,14
C03983,1996-08-31,6
C03984,1993-01-01,19
C03985,1947-05-13,16
C03986,1950-04-12,11
C03987,1993-02-21,16
C03988,1973-05-12,4
C03989,1986-02-19,12
C03990,1950-04-14,21
C03991,1993-03-04,14
C03992,1999-05-18,11
C03993,1966-10-29,15
C03994,2005-01-30,19
C03995,1973-10-17,19
C03996,1988-05-19,7
C03997,1986-04-25,12
C03998,1986-06-21,12
C03999,1977-05-10,19
C04000,2001-03-05,12
C04001,1975-02-03,12
C04002,1951-10-13,3
C04003,1964-04-20,12
C04004,2001-01-20,12
C04005,1991-10-07,12
C04006,1985-04-05,16
C04007,1988-05-15,12
C04008,1986-07-27,2
C04009,1963-02-20,12
C04010,2002-02-02,2
C04011,2002-06-18,5
C04012,1989-09-17,18
C04013,1968-07-28,2
C04014,2000-08-28,5
C04015,1964-12-12,17
C04016,1994-10-04,5
C04017,1948-05-08,19
C04018,1946-09-14,8
C04019,1988-10-17,4
C04020,1995-07-03,20
C04021,1991-06-22,12
C04022,2000-11-02,11
C04023,1963-03-16,4
C04024,1955-11-08,15
C04025,1966-10-11,16
C04026,1948-12-02,12
C04027,1985-10-13,7
C04028,1996-02-04,11
C04029,1971-07-01,12
C04030,1987-02-16,9
C04031,1963-01-16,11
C04032,1988-02-24,12
C04033,1999-06-15,14
C04034,1961-02-25,12
C04035,2000-03-31,19
C04036,1958-10-15,7
C04037,1958-02-21,12
C04038,1964-11-09,11
C04039,1966-03-18,12
C04040,1974-03-11,17
C04041,1948-03-27,13
C04042,1982-10-09,2
C04043,1975-11-11,11
C04044,1975-02-17,18
C04045,1988-03-09,14
C04046,1989-12-13,12
C04047,1983-03-07,18
C04048,1972-12-04,12
C04049,1946-11-12,19
C04050,1998-03-20,21
C04051,1950-05-27,19
C04052,1969-09-03,4
C04053,1952-03-06,10
C04054,1975-10-26,7
C04055,1969-08-24,7
C04056,2005-12-28,10
C04057,1957-10-30,2
C04058,2006-01-11,12
C04059,1960-06-02,11
C04060,1959-06-01,12
C04061,1983-11-21,10
C04062,1992-09-01,12
C04063,1968-08-05,11
C04064,1998-09-03,19
C04065,1948-10-20,17
C04066,1992-05-15,18
C04067,1992-10-30,14
C04068,1955-05-04,11
C04069,1970-02-08,16
C04070,1959-08-15,19
C04071,1988-09-05,19
C04072,1968-04-30,19
C04073,1971-09-15,21
C04074,1974-07-25,19
C04075,1961-10-31,12
C04076,1972-06-03,3
C04077,1986-08-31,4
C04078,1989-04-03,12
C04079,1963-09-05,8
C04080,1991-11-28,14
C04081,1963-11-12,12
C04082,1992-10-30,18
C04083,1967-04-29,19
C04084,1969-06-06,12
C04085,1998-05-30,11
C04086,2002-04-26,11
C04087,1996-10-07,12
C04088,1973-06-16,15
C04089,1952-10-24,7
C04090,2003-11-16,19
C04091,1964-12-19,12
C04092,1986-08-23,21
C04093,1978-07-11,12
C04094,1957-01-23,12
C04095,1982-04-14,2
C04096,1980-04-26,12
C04097,2003-10-09,12
C04098,1994-10-26,6
C04099,1998-03-25,19
C04100,2005-07-27,12
C04101,1966-03-08,16
C04102,1989-11-21,12
C04103,1971-09-30,19
C04104,2000-06-20,12
C04105,1985-02-09,19
C04106,1970-10-11,11
C04107,1955-06-30,12
C04108,2005-09-09,19
C04109,1957-08-01,19
C04110,1980-10-28,15
C04111,1976-05-08,2
C04112,1975-06-18,11
C04113,2005-11-05,11
C04114,1993-09-06,19
C04115,1974-09-22,19
C04116,1990-10-22,7
C04117,1959-05-26,11
C04118,1987-02-02,5
C04119,1997-12-27,10
C04120,1969-11-01,5
C04121,1991-02-16,12
C04122,1978-08-09,5
C04123,1964-12-30,20
C04124,1951-03-11,18
C04125,1968-07-17,15
C04126,1963-08-10,2
C04127,1963-11-22,21
C04128,1954-02-20,11
C04129,1987-03-25,15
C04130,2003-02-16,14
C04131,1991-04-02,7
C04132,1992-10-07,20
C04133,1970-06-06,19
C04134,1966-02-07,16
C04135,1972-05-24,10
C04136,2001-10-13,14
C04137,1962-07-08,4
C04138,1984-08-10,12
C04139,1969-05-30,19
C04140,1976-05-16,12
C04141,1985-11-04,13
C04142,1991-12-27,6
C04143,1999-07-11,14
C04144,1949-10-14,19
C04145,1950-01-26,12
C04146,1964-09-19,12
C04147,1997-10-13,21
C04148,1986-11-09,19
C04149,1963-05-12,14
C04150,1965-09-29,13
C04151,1992-07-02,19
C04152,2002-06-15,12
C04153,1968-01-15,11
C04154,1984-09-06,6
C04155,1993-01-19,9
C04156,2005-01-25,1
C04157,1976-11-10,19
C04158,1959-10-27,19
C04159,1947-03-26,19
C04160,1975-09-27,10
C04161,1974-06-20,12
C04162,1997-08-17,10
C04163,1980-12-13,6
C04164,1984-03-23,18
C04165,1972-12-30,11
C04166,1991-06-19,2
C04167,1994-03-01,12
C04168,1992-05-10,15
C04169,1989-10-24,12
C04170,1998-02-06,20
C04171,2000-06-23,19
C04172,1960-09-08,12
C04173,1982-07-15,4
C04174,1979-05-29,11
C04175,1947-09-30,19
C04176,1954-01-04,13
C04177,1977-10-01,2
C04178,1955-05-19,11
C04179,1982-05-21,8
C04180,1988-10-09,11
C04181,1982-06-21,19
C04182,1969-06-27,19
C04183,1969-12-01,7
C04184,1986-03-03,9
C04185,1995-12-28,11
C04186,1971-04-05,17
C04187,1995-07-23,19
C04188,1977-10-08,9
C04189,1969-06-17,21
C04190,1963-12-20,11
C04191,1970-02-01,2
C04192,1952-09-11,12
C04193,1974-04-08,19
C04194,1963-10-18,13
C04195,1979-07-25,12
C04196,1998-07-30,12
C04197,2005-06-24,4
C04198,1989-10-23,4
C04199,1988-07-06,12
C04200,1976-08-08,11
C04201,1957-02-09,12
C04202,2001-03-04,19
C04203,1992-02-03,19
C04204,1961-04-26,13
C04205,1995-11-30,12
C04206,1978-11-21,20
C04207,1978-09-29,19
C04208,1975-02-22,12
C04209,2000-09-16,19
C04210,2005-09-19,20
C04211,1991-12-19,5
C04212,1979-06-26,3
C04213,1973-09-25,5
C04214,2001-04-27,19
C04215,1961-12-09,19
C04216,1949-08-20,16
C04217,2003-08-02,12
C04218,1972-11-22,19
C04219,1967-10-05,12
C04220,1991-10-06,12
C04221,1984-05-28,19
C04222,1975-07-07,17
C04223,1959-08-03,12
C04224,1955-05-22,16
C04225,1975-05-22,21
C04226,1961-09-24,9
C04227,1989-04-11,12
C04228,1970-02-03,19
C04229,1973-04-18,5
C04230,2001-06-30,1
C04231,1965-01-23,11
C04232,1978-02-26,19
C04233,1989-10-30,5
C04234,1946-11-09,7
C04235,2005-04-27,2
C04236,1984-04-11,19
C04237,2002-10-03,12
C04238,1965-08-09,21
C04239,1967-09-10,15
C04240,1981-11-25,12
C04241,1964-04-27,19
C04242,1990-07-28,7
C04243,1970-08-17,11
C04244,1977-05-13,13
C04245,1991-08-22,10
C04246,1955-10-14,4
C04247,1998-07-01,17
C04248,1996-02-04,12
C04249,1975-02-03,18
C04250,1949-03-03,11
C04251,1989-06-11,19
C04252,2004-04-11,12
C04253,1984-03-07,19
C04254,1975-08-20,4
C04255,2000-11-25,14
C04256,1965-12-01,12
C04257,1955-01-12,12
C04258,1978-06-23,14
C04259,1989-12-03,11
C04260,1982-02-25,20
C04261,1993-09-01,13
C04262,1955-03-06,19
C04263,1991-02-09,11
C04264,1984-06-19,13
C04265,1969-01-25,11
C04266,1988-06-15,12
C04267,1967-09-03,19
C04268,2006-02-25,12
C04269,1947-08-01,19
C04270,1956-03-19,12
C04271,1961-10-10,10
C04272,1955-10-25,20
C04273,1999-09-23,21
C04274,1972-05-19,3
C04275,1975-09-26,14
C04276,1973-12-10,19
C04277,1986-08-14,7
C04278,1988-05-01,19
C04279,1998-04-17,12
C04280,1983-04-19,12
C04281,1996-08-19,7
C04282,1964-05-23,12
C04283,1993-12-08,5
C04284,2004-01-05,12
C04285,1972-02-26,18
C04286,1980-11-05,19
C04287,1957-03-24,12
C04288,1972-07-03,11
C04289,1982-09-05,11
C04290,1947-04-26,19
C04291,1980-07-21,8
C04292,2003-03-10,12
C04293,1972-03-06,13
C04294,1948-11-06,11
C04295,1989-11-25,16
C04296,1984-10-22,2
C04297,1999-06-14,12
C04298,1994-06-22,19
C04299,1983-04-01,17
C04300,1973-12-19,12
C04301,1995-10-24,19
C04302,1956-09-18,11
C04303,1969-03-05,19
C04304,1979-07-10,5
C04305,1955-03-18,10
C04306,1996-11-27,13
C04307,1976-09-08,15
C04308,1966-07-04,14
C04309,1953-04-11,1
C04310,1970-12-07,16
C04311,1984-07-01,19
C04312,1951-09-27,21
C04313,1997-04-26,19
C04314,1948-10-22,12
C04315,1956-01-06,14
C04316,1996-01-19,19
C04317,1971-05-06,11
C04318,2003-09-16,11
C04319,1985-09-17,19
C04320,1973-01-12,9
C04321,1975-11-22,12
C04322,1947-04-08,1
C04323,1966-06-01,4
C04324,1981-08-18,18
C04325,1953-03-20,8
C04326,1957-11-01,12
C04327,2005-05-21,19
C04328,1961-06-07,19
C04329,1998-11-18,13
C04330,1959-08-08,11
C04331,1986-12-06,10
C04332,2001-05-05,11
C04333,1984-11-07,7
C04334,1971-07-25,19
C04335,1987-12-10,12
C04336,2006-06-20,12
C04337,1974-10-28,17
C04338,1951-10-22,14
C04339,1984-09-11,21
C04340,1998-09-19,11
C04341,1987-12-05,4
C04342,2004-05-15,15
C04343,1955-06-06,12
C04344,1948-02-19,19
C04345,1978-06-18,11
C04346,1981-09-17,11
C04347,1951-03-29,19
C04348,1972-12-16,12
C04349,1952-12-28,10
C04350,1962-10-14,19
C04351,1961-12-01,7
C04352,1976-08-29,5
C04353,1990-03-12,12
C04354,1960-04-07,19
C04355,1977-10-21,12
C04356,1973-05-26,21
C04357,1998-10-31,19
C04358,1966-02-11,20
C04359,1980-07-07,14
C04360,2001-04-22,11
C04361,2002-09-24,11
C04362,1977-04-06,8
C04363,1963-11-25,12
C04364,1972-05-04,19
C04365,1992-09-05,14
C04366,1970-07-31,4
C04367,1992-03-21,11
C04368,1982-12-04,2
C04369,1993-12-20,13
C04370,1999-04-29,20
C04371,2000-09-24,12
C04372,1988-06-23,19
C04373,2003-09-18,9
C04374,1981-10-17,11
C04375,1980-08-30,12
C04376,1975-04-21,12
C04377,1988-08-14,19
C04378,1956-06-12,5
C04379,1996-11-19,19
C04380,1980-04-29,14
C04381,2005-06-04,14
C04382,2004-10-14,20
C04383,1973-03-29,19
C04384,1972-09-05,21
C04385,1959-10-21,19
C04386,1973-11-07,20
C04387,1953-11-10,4
C04388,2006-05-18,12
C04389,2000-11-04,20
C04390,2001-11-18,7
C04391,1998-04-12,19
C04392,1979-09-30,7
C04393,1970-11-23,5
C04394,2005-12-22,19
C04395,1949-01-28,8
C04396,1959-08-07,11
C04397,1991-08-31,19
C04398,2004-10-22,11
C04399,1994-06-29,12
C04400,1996-12-09,12
C04401,1994-09-20,19
C04402,1976-04-03,18
C04403,2001-04-15,15
C04404,1986-03-24,21
C04405,1951-04-03,11
C04406,1965-05-22,12
C04407,1957-12-25,10
C04408,1994-03-26,14
C04409,1984-05-29,8
C04410,1975-07-12,19
C04411,2003-11-25,2
C04412,2005-07-27,12
C04413,1966-08-09,13
C04414,1966-08-06,11
C04415,1984-12-24,19
C04416,1975-10-11,12
C04417,1990-08-29,19
C04418,2003-03-31,11
C04419,1983-05-13,20
C04420,1994-07-04,12
C04421,1999-03-30,12
C04422,1958-12-03,15
C04423,1974-03-30,19
C04424,1970-08-14,15
C04425,1982-11-20,15
C04426,1988-05-31,12
C04427,1995-11-07,13
C04428,1999-04-24,14
C04429,1999-07-24,17
C04430,1959-06-10,11
C04431,1962-06-28,12
C04432,1980-04-20,13
C04433,1974-07-02,2
C04434,1953-09-04,18
C04435,2005-01-28,4
C04436,1989-06-29,9
C04437,1984-12-30,19
C04438,1962-01-29,13
C04439,1960-03-19,12
C04440,1997-09-17,12
C04441,1949-11-19,12
C04442,1949-08-03,5
C04443,1995-11-26,4
C04444,1987-01-14,12
C04445,1983-01-18,17
C04446,1951-11-28,21
C04447,1998-03-24,3
C04448,1957-08-30,7
C04449,1988-01-09,8
C04450,1963-09-20,14
C04451,1983-11-11,19
C04452,1979-07-02,19
C04453,1961-03-26,20
C04454,1956-08-28,21
C04455,1960-03-20,19
C04456,2004-11-05,19
C04457,1968-11-23,16
C04458,1994-01-21,3
C04459,1989-05-31,10
C04460,1975-04-23,19
C04461,1982-05-27,19
C04462,1972-05-29,12
C04463,1953-04-29,11
