customer_id,age,region,monthly_income,employment_status
C02927,70,Stockholms län,21100,Retired
C02928,71,Stockholms län,29500,Retired
C02929,62,Stockholms län,39200,Permanent employment
C02930,42,Jämtlands län,38200,Permanent employment
C02931,53,Örebro län,45100,Permanent employment
C02932,64,Stockholms län,60100,Permanent employment
C02933,22,Hallands län,5100,Student
C02934,47,Stockholms län,53700,Permanent employment
C02935,64,Uppsala län,42900,Permanent employment
C02936,31,Dalarnas län,10000,Student
C02937,61,Stockholms län,38800,Permanent employment
C02938,45,Hallands län,49400,Permanent employment
C02939,72,Kalmar län,31200,Retired
C02940,23,Stockholms län,42000,Temporary/Probation/Freelance
C02941,39,Skåne län,47000,Permanent employment
C02942,50,Jämtlands län,40200,Permanent employment
C02943,37,Värmlands län,57500,Permanent employment
C02944,59,Stockholms län,39800,Permanent employment
C02945,64,Västmanlands län,37600,Permanent employment
C02946,29,Västernorrlands län,11400,Student
C02947,45,Södermanlands län,38300,Permanent employment
C02948,47,Östergötlands län,36000,Self-employed
C02949,37,Stockholms län,49400,Permanent employment
C02950,65,Östergötlands län,53000,Temporary/Probation/Freelance
C02951,77,Västra Götalands län,27900,Retired
C02952,61,Uppsala län,51300,Permanent employment
C02953,55,Stockholms län,39500,Permanent employment
C02954,51,Östergötlands län,46900,Permanent employment
C02955,68,Skåne län,12000,Retired
C02956,63,Skåne län,8700,Unemployed
C02957,61,Västra Götalands län,44100,Permanent employment
C02958,69,Stockholms län,26400,Retired
C02959,41,Skåne län,50900,Permanent employment
C02960,73,Uppsala län,22600,Retired
C02961,34,Jämtlands län,20000,Unemployed
C02962,40,Jönköpings län,48900,Permanent employment
C02963,35,Stockholms län,32300,Permanent employment
C02964,70,Stockholms län,18000,Self-employed
C02965,65,Uppsala län,43900,Permanent employment
C02966,58,Stockholms län,41300,Permanent employment
C02967,62,Västra Götalands län,14900,Unemployed
C02968,49,Västmanlands län,27300,Temporary/Probation/Freelance
C02969,79,Östergötlands län,19700,Retired
C02970,49,Skåne län,39900,Permanent employment
C02971,44,Västra Götalands län,44600,Permanent employment
C02972,32,Kronobergs län,14200,Student
C02973,62,Stockholms län,16400,Retired
C02974,55,Stockholms län,13400,Unemployed
C02975,39,Dalarnas län,41400,Temporary/Probation/Freelance
C02976,23,Örebro län,1300,Student
C02977,69,Stockholms län,47500,Permanent employment
C02978,20,Stockholms län,28300,Temporary/Probation/Freelance
C02979,61,Västra Götalands län,37500,Permanent employment
C02980,71,Skåne län,20000,Retired
C02981,43,Västra Götalands län,63600,Self-employed
C02982,26,Stockholms län,29200,Parental leave
C02983,57,Västerbottens län,35500,Permanent employment
C02984,68,Värmlands län,36900,Permanent employment
C02985,45,Stockholms län,41500,Permanent employment
C02986,79,Skåne län,30000,Retired
C02987,21,Stockholms län,26000,Temporary/Probation/Freelance
C02988,47,Jönköpings län,44800,Permanent employment
C02989,57,Västra Götalands län,38200,Permanent employment
C02990,67,Östergötlands län,40200,Permanent employment
C02991,32,Västra Götalands län,36900,Permanent employment
C02992,73,Uppsala län,17400,Retired
C02993,54,Västra Götalands län,39500,Permanent employment
C02994,36,Jönköpings län,25800,Temporary/Probation/Freelance
C02995,34,Värmlands län,48500,Permanent employment
C02996,79,Stockholms län,30500,Temporary/Probation/Freelance
C02997,34,Jönköpings län,31700,Permanent employment
C02998,35,Skåne län,17400,Unemployed
C02999,43,Gotlands län,51300,Permanent employment
C03000,70,Blekinge län,17500,Retired
C03001,63,Skåne län,35300,Retired
C03002,70,Norrbottens län,26600,Retired
C03003,26,Stockholms län,40900,Permanent employment
C03004,55,Västra Götalands län,51500,Self-employed
C03005,52,Skåne län,15400,Unemployed
C03006,67,Kalmar län,23100,Retired
C03007,65,Västra Götalands län,28400,Retired
C03008,23,Västmanlands län,27400,Temporary/Probation/Freelance
C03009,55,Skåne län,54000,Permanent employment
C03010,20,Dalarnas län,0,Student
C03011,53,Stockholms län,38600,Permanent employment
C03012,43,Västra Götalands län,32100,Parental leave
C03013,43,Östergötlands län,13700,Unemployed
C03014,37,Kronobergs län,36000,Self-employed
C03015,48,Skåne län,14700,Unemployed
C03016,39,Skåne län,36500,Permanent employment
C03017,60,Kronobergs län,9900,Unemployed
C03018,43,Östergötlands län,44100,Permanent employment
C03019,24,Västra Götalands län,32700,Permanent employment
C03020,58,Skåne län,38000,Permanent employment
C03021,40,Östergötlands län,32400,Permanent employment
C03022,35,Stockholms län,11100,Student
C03023,56,Västra Götalands län,46400,Permanent employment
C03024,42,Värmlands län,4500,Student
C03025,23,Stockholms län,27300,Permanent employment
C03026,44,Uppsala län,37300,Temporary/Probation/Freelance
C03027,71,Uppsala län,15800,Retired
C03028,58,Dalarnas län,44400,Self-employed
C03029,63,Västra Götalands län,38300,Permanent employment
C03030,63,Stockholms län,39200,Retired
C03031,28,Örebro län,29400,Permanent employment
C03032,42,Stockholms län,32200,Permanent employment
C03033,60,Uppsala län,47200,Permanent employment
C03034,25,Västernorrlands län,35700,Permanent employment
C03035,41,Dalarnas län,37800,Permanent employment
C03036,35,Värmlands län,41600,Permanent employment
C03037,37,Skåne län,20100,Unemployed
C03038,72,Östergötlands län,23900,Retired
C03039,20,Dalarnas län,17300,Student
C03040,47,Västra Götalands län,36300,Permanent employment
C03041,25,Södermanlands län,18300,Unemployed
C03042,65,Skåne län,36200,Permanent employment
C03043,31,Dalarnas län,46600,Permanent employment
C03044,39,Gävleborgs län,65600,Self-employed
C03045,55,Västra Götalands län,27100,Self-employed
C03046,60,Västra Götalands län,46000,Permanent employment
C03047,40,Stockholms län,46400,Permanent employment
C03048,38,Hallands län,51600,Permanent employment
C03049,41,Västra Götalands län,37100,Permanent employment
C03050,41,Stockholms län,42200,Permanent employment
C03051,33,Västmanlands län,38300,Permanent employment
C03052,45,Västernorrlands län,55500,Permanent employment
C03053,39,Uppsala län,45400,Permanent employment
C03054,44,Västmanlands län,38200,Permanent employment
C03055,57,Västra Götalands län,50800,Self-employed
C03056,71,Hallands län,16800,Retired
C03057,48,Västmanlands län,33200,Permanent employment
C03058,23,Södermanlands län,28900,Permanent employment
C03059,24,Värmlands län,31900,Permanent employment
C03060,76,Östergötlands län,25200,Retired
C03061,35,Värmlands län,45400,Permanent employment
C03062,25,Skåne län,50500,Permanent employment
C03063,54,Stockholms län,55900,Permanent employment
C03064,56,Kronobergs län,18100,Retired
C03065,56,Stockholms län,62000,Self-employed
C03066,35,Stockholms län,60800,Permanent employment
C03067,21,Stockholms län,44100,Temporary/Probation/Freelance
C03068,74,Värmlands län,31000,Retired
C03069,33,Dalarnas län,37100,Permanent employment
C03070,59,Västernorrlands län,33900,Permanent employment
C03071,58,Västmanlands län,17200,Retired
C03072,50,Örebro län,16100,Unemployed
C03073,42,Stockholms län,15200,Unemployed
C03074,35,Värmlands län,45500,Permanent employment
C03075,51,Värmlands län,51400,Permanent employment
C03076,72,Stockholms län,32100,Retired
C03077,73,Västra Götalands län,32100,Retired
C03078,32,Skåne län,35900,Temporary/Probation/Freelance
C03079,31,Gävleborgs län,33100,Parental leave
C03080,67,Västra Götalands län,20200,Retired
C03081,56,Västerbottens län,30700,Temporary/Probation/Freelance
C03082,79,Stockholms län,26400,Retired
C03083,27,Stockholms län,37600,Permanent employment
C03084,48,Västerbottens län,33900,Permanent employment
C03085,58,Stockholms län,45200,Permanent employment
C03086,60,Kronobergs län,42600,Permanent employment
C03087,41,Västra Götalands län,42500,Self-employed
C03088,23,Dalarnas län,34000,Permanent employment
C03089,48,Uppsala län,48900,Permanent employment
C03090,34,Stockholms län,37200,Parental leave
C03091,50,Skåne län,49100,Permanent employment
C03092,73,Skåne län,40300,Permanent employment
C03093,40,Östergötlands län,54300,Permanent employment
C03094,78,Dalarnas län,34400,Retired
C03095,27,Västra Götalands län,37900,Permanent employment
C03096,55,Västmanlands län,67500,Self-employed
C03097,75,Stockholms län,25000,Retired
C03098,34,Västra Götalands län,46000,Permanent employment
C03099,21,Västerbottens län,40600,Temporary/Probation/Freelance
C03100,39,Västra Götalands län,40600,Permanent employment
C03101,34,Stockholms län,47800,Permanent employment
C03102,64,Norrbottens län,43300,Permanent employment
C03103,67,Skåne län,26600,Retired
C03104,42,Västmanlands län,52800,Permanent employment
C03105,34,Stockholms län,27900,Temporary/Probation/Freelance
C03106,35,Västra Götalands län,51900,Permanent employment
C03107,56,Gävleborgs län,44200,Permanent employment
C03108,22,Skåne län,27300,Parental leave
C03109,47,Södermanlands län,33900,Parental leave
C03110,52,Stockholms län,67500,Self-employed
C03111,59,Södermanlands län,43700,Permanent employment
C03112,32,Jönköpings län,4900,Student
C03113,60,Västra Götalands län,40700,Permanent employment
C03114,26,Stockholms län,33100,Permanent employment
C03115,28,Stockholms län,53900,Permanent employment
C03116,73,Kronobergs län,17800,Retired
C03117,58,Skåne län,27100,Permanent employment
C03118,24,Västra Götalands län,27300,Permanent employment
C03119,29,Västra Götalands län,10900,Student
C03120,34,Gävleborgs län,30300,Temporary/Probation/Freelance
C03121,42,Södermanlands län,48200,Self-employed
C03122,30,Skåne län,29000,Permanent employment
C03123,21,Jönköpings län,10300,Student
C03124,51,Stockholms län,38100,Permanent employment
C03125,60,Hallands län,61300,Self-employed
C03126,49,Örebro län,9400,Unemployed
C03127,59,Stockholms län,42400,Permanent employment
C03128,27,Stockholms län,32400,Permanent employment
C03129,71,Västra Götalands län,30600,Retired
C03130,77,Västra Götalands län,20600,Retired
C03131,74,Kalmar län,16500,Retired
C03132,69,Västra Götalands län,31300,Retired
C03133,71,Västerbottens län,12000,Retired
C03134,46,Uppsala län,49800,Permanent employment
C03135,33,Uppsala län,32700,Temporary/Probation/Freelance
C03136,52,Stockholms län,62700,Permanent employment
C03137,59,Västra Götalands län,47600,Permanent employment
C03138,56,Jönköpings län,46500,Permanent employment
C03139,50,Norrbottens län,39000,Permanent employment
C03140,23,Västra Götalands län,28500,Permanent employment
C03141,37,Jönköpings län,46800,Permanent employment
C03142,71,Stockholms län,33900,Retired
C03143,46,Hallands län,39600,Permanent employment
C03144,49,Södermanlands län,32100,Permanent employment
C03145,41,Gävleborgs län,45500,Permanent employment
C03146,35,Blekinge län,33800,Permanent employment
C03147,68,Södermanlands län,29600,Retired
C03148,56,Hallands län,20100,Unemployed
C03149,60,Stockholms län,63600,Self-employed
C03150,45,Skåne län,41500,Permanent employment
C03151,61,Stockholms län,54300,Permanent employment
C03152,27,Hallands län,32600,Permanent employment
C03153,55,Skåne län,36100,Permanent employment
C03154,42,Skåne län,38600,Parental leave
C03155,41,Västra Götalands län,42500,Permanent employment
C03156,56,Stockholms län,14600,Unemployed
C03157,71,Skåne län,31000,Retired
C03158,22,Skåne län,22300,Permanent employment
C03159,79,Skåne län,20200,Retired
C03160,43,Norrbottens län,40900,Permanent employment
C03161,42,Stockholms län,40800,Self-employed
C03162,24,Västra Götalands län,6400,Student
C03163,41,Kalmar län,47600,Permanent employment
C03164,47,Skåne län,47500,Permanent employment
C03165,20,Västra Götalands län,10000,Student
C03166,45,Stockholms län,31400,Parental leave
C03167,79,Västra Götalands län,19300,Retired
C03168,26,Stockholms län,30200,Temporary/Probation/Freelance
C03169,62,Skåne län,31200,Permanent employment
C03170,35,Västra Götalands län,51900,Permanent employment
C03171,59,Stockholms län,11800,Unemployed
C03172,33,Västra Götalands län,34400,Permanent employment
C03173,33,Stockholms län,31500,Permanent employment
C03174,26,Värmlands län,14600,Unemployed
C03175,22,Skåne län,25700,Temporary/Probation/Freelance
C03176,25,Västra Götalands län,33800,Parental leave
C03177,57,Västernorrlands län,35700,Permanent employment
C03178,70,Kalmar län,24900,Retired
C03179,73,Stockholms län,26900,Retired
C03180,64,Dalarnas län,59300,Self-employed
C03181,26,Stockholms län,42700,Permanent employment
C03182,41,Västra Götalands län,38700,Permanent employment
C03183,38,Västernorrlands län,45500,Permanent employment
C03184,26,Västra Götalands län,37300,Permanent employment
C03185,47,Stockholms län,21600,Temporary/Probation/Freelance
C03186,50,Stockholms län,13900,Unemployed
C03187,44,Uppsala län,35200,Permanent employment
C03188,43,Kronobergs län,49200,Self-employed
C03189,72,Stockholms län,32300,Retired
C03190,64,Värmlands län,30900,Retired
C03191,43,Jönköpings län,52000,Self-employed
C03192,68,Västernorrlands län,25700,Retired
C03193,76,Västmanlands län,23100,Retired
C03194,38,Gävleborgs län,60100,Permanent employment
C03195,43,Södermanlands län,28300,Temporary/Probation/Freelance
C03196,52,Skåne län,35800,Permanent employment
C03197,76,Östergötlands län,29200,Retired
C03198,79,Uppsala län,27100,Retired
C03199,26,Hallands län,9600,Unemployed
C03200,42,Örebro län,37900,Self-employed
C03201,45,Stockholms län,46200,Permanent employment
C03202,53,Södermanlands län,41000,Permanent employment
C03203,33,Stockholms län,17700,Unemployed
C03204,77,Värmlands län,18500,Retired
C03205,62,Västernorrlands län,41200,Permanent employment
C03206,75,Stockholms län,21000,Retired
C03207,69,Jönköpings län,27100,Retired
C03208,59,Gävleborgs län,16500,Unemployed
C03209,37,Östergötlands län,53100,Self-employed
C03210,49,Västra Götalands län,32100,Permanent employment
C03211,28,Stockholms län,39100,Permanent employment
C03212,55,Skåne län,27200,Retired
C03213,33,Skåne län,42100,Permanent employment
C03214,64,Västra Götalands län,41800,Permanent employment
C03215,28,Södermanlands län,38200,Permanent employment
C03216,27,Uppsala län,25500,Temporary/Probation/Freelance
